product_id,sku_id,name,department_name,category_name,sub_category_name,brand_id,brand_name,link,image_url,stock,list_price,price,product_reference,sku_reference,specification_number,size,color,gender
2779025,2779027,Polo TERRAIN Hombre CELESTE M,Moda,Hombre,Polos para Hombre,259,TERRAIN,https://www.oechsle.pe/polo-TERRAIN-hombre-celeste1-2779025/p,https://oechsle.vteximg.com.br/arquivos/ids/20585175/2779027.jpg?v=638767095622600000,49,39.95,39.95,2779025,2779027,12,M,Aguamarina,Hombre
2779031,2779033,Polo TERRAIN Hombre NEGRO M,Moda,Hombre,Polos para Hombre,259,TERRAIN,https://www.oechsle.pe/polo-TERRAIN-hombre-negro2-2779031/p,https://oechsle.vteximg.com.br/arquivos/ids/20585111/2779033.jpg?v=638767095740570000,78,39.95,39.95,2779031,2779033,12,M,Negro,Hombre
2779037,2779039,Polo TERRAIN Hombre NEGRO M,Moda,Hombre,Polos para Hombre,259,TERRAIN,https://www.oechsle.pe/polo-TERRAIN-hombre-negro1-2779037/p,https://oechsle.vteximg.com.br/arquivos/ids/20585095/2779039.jpg?v=638767095880630000,66,39.95,39.95,2779037,2779039,12,M,Negro,Hombre
2779043,2779045,Polo TERRAIN Hombre BLANCO M,Moda,Hombre,Polos para Hombre,259,TERRAIN,https://www.oechsle.pe/polo-TERRAIN-hombre-blanco2-2779043/p,https://oechsle.vteximg.com.br/arquivos/ids/20585159/2779045.jpg?v=638767096027700000,53,39.95,39.95,2779043,2779045,12,M,Blanco,Hombre
2779049,2779051,Polo TERRAIN Hombre VERDE M,Moda,Hombre,Polos para Hombre,259,TERRAIN,https://www.oechsle.pe/polo-TERRAIN-hombre-verde1-2779049/p,https://oechsle.vteximg.com.br/arquivos/ids/20585207/2779051.jpg?v=638767096174270000,54,39.95,39.95,2779049,2779051,12,M,Verde Salvia,Hombre
2735927,2735929,Polo Hombre Diseño 2  TERRAIN BLANCO M,Moda,Hombre,Polos para Hombre,259,TERRAIN,https://www.oechsle.pe/polo-TERRAIN-hombre-diseno-2-hombre-2735927/p,https://oechsle.vteximg.com.br/arquivos/ids/20282365/2735929.jpg?v=638719165355770000,77,39.95,39.95,2735927,2735929,12,M,Blanco,Hombre
2735933,2735935,Polo Hombre Diseño 3  TERRAIN  NEGRO M,Moda,Hombre,Polos para Hombre,259,TERRAIN,https://www.oechsle.pe/polo-TERRAIN-hombre-diseno-3-hombre-2735933/p,https://oechsle.vteximg.com.br/arquivos/ids/20282413/2735935.jpg?v=638719165459330000,76,39.95,39.95,2735933,2735935,12,M,Negro,Hombre
2735939,2735941,Polo Hombre Diseño  TERRAIN BLANCO M,Moda,Hombre,Polos para Hombre,259,TERRAIN,https://www.oechsle.pe/polo-TERRAIN-hombre-diseno-1-hombre-2735939/p,https://oechsle.vteximg.com.br/arquivos/ids/20282381/2735941.jpg?v=638719165575130000,53,39.95,39.95,2735939,2735941,12,M,Blanco,Hombre
2735945,2735947,Polo Hombre Diseño  TERRAIN NAVY M,Moda,Hombre,Polos para Hombre,259,TERRAIN,https://www.oechsle.pe/polo-TERRAIN-hombre-diseno-4-hombre-2735945/p,https://oechsle.vteximg.com.br/arquivos/ids/20282397/2735947.jpg?v=638719165709400000,63,39.95,39.95,2735945,2735947,12,M,Gris,Hombre
2270657,2270659,Polo TERRAIN Cuello Redondo Basico Solido  Acero Hombre   M,Moda,Hombre,Polos para Hombre,259,TERRAIN,https://www.oechsle.pe/polo-TERRAIN-basico-solido--acero-hombre-2270657/p,https://oechsle.vteximg.com.br/arquivos/ids/13729866/2270659.jpg?v=638113255736930000,200,39.95,19.95,2270657,2270659,7,M,Azul Acero,Hombre
2270663,2270665,Polo TERRAIN Cuello Redondo Basico Solido  Rojo Hombre   M,Moda,Hombre,Polos para Hombre,259,TERRAIN,https://www.oechsle.pe/polo-TERRAIN-basico-solido--rojo-hombre-2270663/p,https://oechsle.vteximg.com.br/arquivos/ids/13730101/2270665.jpg?v=638113255871600000,151,39.95,19.95,2270663,2270665,7,M,Rojo,Hombre
2270675,2270677,Polo TERRAIN Cuello Redondo Basico Solido  Olive Hombre  Verde M,Moda,Hombre,Polos para Hombre,259,TERRAIN,https://www.oechsle.pe/polo-TERRAIN-basico-solido--olive-hombre-2270675/p,https://oechsle.vteximg.com.br/arquivos/ids/13729749/2270677.jpg?v=638113256104100000,17,39.95,19.95,2270675,2270677,7,M,Verde Salvia,Hombre
2270681,2270683,Polo TERRAIN Cuello V Basico Solido  Negro Hombre   M,Moda,Hombre,Polos para Hombre,259,TERRAIN,https://www.oechsle.pe/polo-TERRAIN-basico-solido--negro-hombre-2270681/p,https://oechsle.vteximg.com.br/arquivos/ids/13733419/2270683.jpg?v=638113901756570000,121,39.95,19.95,2270681,2270683,7,M,Negro,Hombre
2759803,2759805,Polo Puma Hombre GRAPHICS Summer Sports Tee Gris M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-graphics-summer-sports-tee-ii-2759803/p,https://oechsle.vteximg.com.br/arquivos/ids/20266915/2759805.jpg?v=638714914671430000,5,69.00,69.00,2759803,2759805,13,M,Gris,Hombre
2759813,2759815,Polo Puma Hombre 627909 02 Blanco Talla M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-627909-02-2759813/p,https://oechsle.vteximg.com.br/arquivos/ids/20266953/2759815.jpg?v=638714914825230000,4,69.00,69.00,2759813,2759815,13,M,Blanco,Hombre
2759823,2759825,Polo Puma Hombre 627909 11 Summer Sports Tee Rojo M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-627909-11-2759823/p,https://oechsle.vteximg.com.br/arquivos/ids/20266925/2759825.jpg?v=638714914996930000,4,69.00,69.00,2759823,2759825,13,M,Rojo,Hombre
2759693,2759695,Polo Puma Hombre 627909 01 Negro Talla M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-627909-01-2759693/p,https://oechsle.vteximg.com.br/arquivos/ids/20138614/2759695.jpg?v=638690397478900000,2,69.00,69.00,2759693,2759695,13,M,Negro,Hombre
2759698,2759700,Polo Puma Hombre Logo Lab Gradient Tee 682859 27 Morado M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-logo-lab-gradient-tee-682859-27-2759698/p,https://oechsle.vteximg.com.br/arquivos/ids/20266939/2759700.jpg?v=638714914086200000,2,89.00,62.30,2759698,2759700,13,M,Morado,Hombre
2810120,2810122,Polos Puma Hombre 632358 01 Negro Talla M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polos-puma-hombre-632358-01-2810120/p,https://oechsle.vteximg.com.br/arquivos/ids/21270601/2810122.jpg?v=638845007574470000,2,99.00,99.00,2810120,2810122,13,M,Negro,Hombre
2816059,2816061,Polos Puma Hombre 629633 01 NEGRO Talla M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-629633-01-2816059/p,https://oechsle.vteximg.com.br/arquivos/ids/20790243/2816061.jpg?v=638781884734670000,2,99.00,99.00,2816059,2816061,13,M,Negro,Hombre
2816064,2816066,Polos Puma Hombre 629633 87 CREMA Talla M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-629633-87-2816064/p,https://oechsle.vteximg.com.br/arquivos/ids/20790301/2816066.jpg?v=638781884818230000,0,99.00,99.00,2816064,2816066,13,M,Crema,Hombre
2816069,2816071,Polos Puma Hombre 629636 16 NEGRO Talla M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-629636-16-2816069/p,https://oechsle.vteximg.com.br/arquivos/ids/20790327/2816071.jpg?v=638781884916100000,2,99.00,99.00,2816069,2816071,13,M,Negro,Hombre
2816074,2816076,Polos Puma Hombre 629636 02 BLANCO Talla M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-629636-02-2816074/p,https://oechsle.vteximg.com.br/arquivos/ids/20790293/2816076.jpg?v=638781885009670000,2,99.00,99.00,2816074,2816076,13,M,Blanco,Hombre
2816084,2816086,Polo Puma Hombre 629632 46 Azul Talla M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-629632-46-2816084/p,https://oechsle.vteximg.com.br/arquivos/ids/20845241/2816086.jpg?v=638790763074770000,2,99.00,99.00,2816084,2816086,13,M,Cobalto Oscuro,Hombre
2816079,2816081,Polo Puma Hombre 629632 02 Blanco Talla M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-629632-02-2816079/p,https://oechsle.vteximg.com.br/arquivos/ids/20845223/2816081.jpg?v=638790762913200000,2,99.00,99.00,2816079,2816081,13,M,Blanco,Hombre
2810125,2810127,Polos Puma Hombre 632516 03 Gris Talla M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polos-puma-hombre-632516-03-2810125/p,https://oechsle.vteximg.com.br/arquivos/ids/21270581/2810127.jpg?v=638845007480370000,0,99.00,69.30,2810125,2810127,13,M,Gris,Hombre
2802974,2802976,Polo Puma Hombre 687388 02 Blanco M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-687388-02-2802974/p,https://oechsle.vteximg.com.br/arquivos/ids/20431947/2802976.jpg?v=638737643352600000,4,119.00,119.00,2802974,2802976,13,M,Blanco,Hombre
2802984,2802986,Polo Puma Hombre 687388 01E Negro M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-687388-01-2802984/p,https://oechsle.vteximg.com.br/arquivos/ids/20431960/2802986.jpg?v=638737643545800000,2,119.00,119.00,2802984,2802986,13,M,Negro,Hombre
2802994,2802996,Polo Puma Hombre 687388 67EDE Verde Menta M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-687388-67-2802994/p,https://oechsle.vteximg.com.br/arquivos/ids/20431969/2802996.jpg?v=638737643877600000,2,119.00,119.00,2802994,2802996,13,M,Verde Salvia,Hombre
2845487,2845489,Polo Puma Sports Legacy Graphic Tee 629628 02 Blanco M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-sports-legacy-graphic-tee-629628-02-2845487/p,https://oechsle.vteximg.com.br/arquivos/ids/20845287/2845489.jpg?v=638790681786830000,2,119.00,119.00,2845487,2845489,11,M,Blanco,Hombre
2845587,2845589,Polo Puma Sports Legacy Graphic Tee 629628 46Graph Azul M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-sports-legacy-graphic-tee-629628-46-2845587/p,https://oechsle.vteximg.com.br/arquivos/ids/20845301/2845589.jpg?v=638790682671500000,2,119.00,119.00,2845587,2845589,11,M,Cobalto Oscuro,Hombre
2588177,2588179,621312 01 BMW MMS ESS Polo NEGRO M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-bmw-621312-hombre-2588177/p,https://oechsle.vteximg.com.br/arquivos/ids/17564903/2588177.jpg?v=638506608468300000,1,149.00,149.00,2588177,2588179,12,M,Negro,Hombre
2600936,2600938,Polo Puma Hombre 621312 03 Plomo Talla M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-621312-03-2600936/p,https://oechsle.vteximg.com.br/arquivos/ids/18097053/2600936_2.jpg?v=638531075819870000,1,149.00,149.00,2600936,2600938,13,M,Inox,Hombre
2662212,2662214,Polo Puma Hombre 625851 01 Negro Talla M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-625851-01-2662212/p,https://oechsle.vteximg.com.br/arquivos/ids/20138314/2662214.jpg?v=638690364579100000,0,109.00,76.30,2662212,2662214,12,M,Negro,Hombre
2662258,2662260,Polo Puma Hombre 625851 02 Blanco Talla M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-625851-02-2662258/p,https://oechsle.vteximg.com.br/arquivos/ids/20138355/2662260.jpg?v=638690365784470000,2,109.00,76.30,2662258,2662260,12,M,Blanco,Hombre
2662197,2662199,Polo Puma Hombre 625851 03 Rojo Talla M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-625851-03-2662197/p,https://oechsle.vteximg.com.br/arquivos/ids/20138105/2662199.jpg?v=638690363712870000,1,109.00,76.30,2662197,2662199,11,M,Rojo,Hombre
2662187,2662189,Polo Puma Hombre 625920 01 Negro Talla M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-625920-01-2662187/p,https://oechsle.vteximg.com.br/arquivos/ids/20138329/2662189.jpg?v=638690363532100000,0,129.00,90.30,2662187,2662189,12,M,Negro,Hombre
2662202,2662204,Polo Puma Hombre 625920 02 Blanco Talla M,Moda,Hombre,Polos para Hombre,844,PUMA,https://www.oechsle.pe/polo-puma-hombre-625920-02-2662202/p,https://oechsle.vteximg.com.br/arquivos/ids/20138241/2662204.jpg?v=638690363951270000,1,129.00,90.30,2662202,2662204,12,M,Blanco,Hombre
1001234337,1001369105,Set de 3 Polos Fila Manga Larga Cuello Alto - Multicolor 2 Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/set-de-3-polos-fila-manga-larga-cuello-alto---multicolor-2-1001234337/p,https://oechsle.vteximg.com.br/arquivos/ids/21922846/imageUrl_1.jpg?v=638916139566570000,40,190.00,175.00,12000002494,ComercialLaPrincipal-1755965028614,5,M,Multicolor,Hombre
1001232426,1001367309,Pack x3 Polo Manga Larga Fila Cuello Redondo Multicolor Talla  M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/pack-x3-polo-manga-larga-fila-cuello-redondo-1001232426/p,https://oechsle.vteximg.com.br/arquivos/ids/21914324/imageUrl_1.jpg?v=638914412072130000,40,190.00,174.90,12000002489,ComercialLaPrincipal-1755795630876,5,M,Multicolor,Hombre
1000203649,1000229337,Set de 3 Polos Fila Manga Larga Cuello Alto Multicolor Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/set-de-3-polos-fila-manga-larga-cuello-alto-multicolor-1000203649/p,https://oechsle.vteximg.com.br/arquivos/ids/7070956/image-fbeeb3076e7d4c4d927b4d9cba501e90.jpg?v=637795165303200000,18,179.90,174.90,12000001176,ComercialLaPrincipal-1643043042587,1,M,Multicolor,Hombre
1000196479,1000219557,Polo Manga Corta Fila Cuello Redondo Blanco Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-corta-fila-cuello-redondo-blanco-1000196479/p,https://oechsle.vteximg.com.br/arquivos/ids/6775526/image-02ef54364fcf4dfca53b329d676c558f.jpg?v=637781692125130000,15,49.90,49.90,12000001653,ComercialLaPrincipal-1635802309933,2,M,Blanco,Hombre
1000196403,1000219242,Polo Manga Larga Fila Cuello Alto Azul Marino Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-alto-azul-marino-1000196403/p,https://oechsle.vteximg.com.br/arquivos/ids/6771403/image-814bbc7089b84cc4aa87c0401903da2f.jpg?v=637781488050670000,9,69.90,59.90,12000001172,ComercialLaPrincipal-1635888836367,2,M,Azul Marino,Hombre
1000196403,1000219245,Polo Manga Larga Fila Cuello Alto Plomo Oscuro Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-alto-azul-marino-1000196403/p,https://oechsle.vteximg.com.br/arquivos/ids/6771415/image-2cd66dbcf51247dc874a63e213656e43.jpg?v=637781488096300000,15,69.90,59.90,12000001172,ComercialLaPrincipal-1635888204480,2,M,Gris,Hombre
1000196403,1000219255,Polo Manga Larga Fila Cuello Alto Plomo Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-alto-azul-marino-1000196403/p,https://oechsle.vteximg.com.br/arquivos/ids/6771450/image-20933eb3cd62470e9ee7e4242e5f0b38.jpg?v=637781488237030000,13,69.90,59.90,12000001172,ComercialLaPrincipal-1635900808693,2,M,Gris,Hombre
1000196402,1000219238,Polo Manga Larga Fila Cuello Alto Blanco Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-alto-blanco-1000196402/p,https://oechsle.vteximg.com.br/arquivos/ids/6771382/image-1c1a83508de54beb8367bebdee399a37.jpg?v=637781487999600000,8,69.90,59.90,12000001164,ComercialLaPrincipal-1635887803015,2,M,Blanco,Hombre
1000196401,1000219235,Polo Manga Larga Fila Cuello Alto Negro Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-alto-negro-1000196401/p,https://oechsle.vteximg.com.br/arquivos/ids/6771372/image-f34ccff0e6284af78130af2329cbb626.jpg?v=637781487954330000,5,69.90,59.90,12000001576,ComercialLaPrincipal-1635882673551,2,M,Negro,Hombre
1000196400,1000219231,Polo Manga Larga Fila Cuello V Plomo oscuro Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-v-plomo-oscuro-1000196400/p,https://oechsle.vteximg.com.br/arquivos/ids/6771351/image-38d69a917cdf4cf6bb61f30394669ae1.jpg?v=637781487890900000,17,69.90,59.90,12000001621,ComercialLaPrincipal-1635881497486,2,M,Gris,Hombre
1000196399,1000219226,Polo Manga Larga Fila Cuello V Plomo Claro Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-v-plomo-claro-1000196399/p,https://oechsle.vteximg.com.br/arquivos/ids/6771335/image-8f87d51d694a4201a3118fad8187df45.jpg?v=637781487795030000,16,69.90,59.90,12000000778,ComercialLaPrincipal-1635881108914,2,M,Gris,Hombre
1000196398,1000219224,Polo Manga Larga Fila Cuello V Negro Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-v-negro-1000196398/p,https://oechsle.vteximg.com.br/arquivos/ids/6771315/image-c5b6591e05ed48e09b96d9338c181466.jpg?v=637781487753630000,16,69.90,59.90,12000000774,ComercialLaPrincipal-1635880697184,2,M,Negro,Hombre
1000196397,1000219220,Polo Manga Larga Fila Cuello V Blanco Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-larga-fila-cuello-v-blanco-1000196397/p,https://oechsle.vteximg.com.br/arquivos/ids/6771302/image-462ffb7533e14e0596cff5f3c867a65d.jpg?v=637781487558400000,18,69.90,59.90,12000000770,ComercialLaPrincipal-1635880313430,2,M,Blanco,Hombre
1000196395,1000219212,Polo Manga Corta Fila Cuello V Blanco Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-corta-fila-cuello-v-blanco-1000196395/p,https://oechsle.vteximg.com.br/arquivos/ids/6771267/image-e4a229c30cbe48e2ac66265c22be0bf7.jpg?v=637781487280700000,16,59.90,49.90,12000000983,ComercialLaPrincipal-1635878824535,2,M,Blanco,Hombre
1000196393,1000219204,Polo Manga Corta Fila Cuello V Plomo Oscuro Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-corta-fila-cuello-v-plomo-oscuro-1000196393/p,https://oechsle.vteximg.com.br/arquivos/ids/6771193/image-ca6c44adb41c44099357b8f870bf6dfc.jpg?v=637781487130300000,14,59.90,49.90,12000000975,ComercialLaPrincipal-1635874176987,2,M,Gris,Hombre
1000196392,1000219200,Polo Manga Corta Fila Cuello V Plomo Claro Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-corta-fila-cuello-v-plomo-claro-1000196392/p,https://oechsle.vteximg.com.br/arquivos/ids/6771175/image-5aad8af936114bb0b751f515976198be.jpg?v=637781487052370000,19,59.90,49.90,12000000971,ComercialLaPrincipal-1635873608648,2,M,Gris,Hombre
1000196387,1000219180,Polo Manga Corta Fila Cuello Redondo Plomo Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-corta-fila-cuello-redondo-plomo-1000196387/p,https://oechsle.vteximg.com.br/arquivos/ids/6771075/image-f3b6737946a347178d6c21bca3b27fbb.jpg?v=637781486661400000,17,59.90,49.90,12000001661,ComercialLaPrincipal-1635803112869,2,M,Gris,Hombre
1000196386,1000219176,Polo Manga Corta Fila Cuello Redondo Negro Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-corta-fila-cuello-redondo-negro-1000196386/p,https://oechsle.vteximg.com.br/arquivos/ids/6771065/image-655f5943ba4346ad8f33f1bec21dd1f5.jpg?v=637781486494570000,16,59.90,49.90,12000001657,ComercialLaPrincipal-1635802685930,2,M,Negro,Hombre
1000196385,1000219171,Polo Manga Corta Fila Cuello V Negro Talla M,Moda,Hombre,Polos para Hombre,1895,FILA,https://www.oechsle.pe/polo-manga-corta-fila-cuello-v-negro-1000196385/p,https://oechsle.vteximg.com.br/arquivos/ids/6771035/image-17cb63124aad4aa186b2050407552c90.jpg?v=637781486397870000,8,59.90,49.90,12000000951,ComercialLaPrincipal-1635871281831,2,M,Negro,Hombre
2845492,2845494,"Short Puma Wardrobe Ess Relaxed 6"" 629655 01 Negro M",Moda,Hombre,Shorts y Bermudas,844,PUMA,https://www.oechsle.pe/short-puma-wardrobe-ess-relaxed-6--629655-01-2845492/p,https://oechsle.vteximg.com.br/arquivos/ids/20845273/2845494.jpg?v=638790681938170000,2,129.00,129.00,2845492,2845494,10,M,Negro,Hombre
2759753,2759755,Short Puma Hombre 626416 01 Negro Talla M,Moda,Hombre,Shorts y Bermudas,844,PUMA,https://www.oechsle.pe/short-puma-hombre-626416-01-2759753/p,https://oechsle.vteximg.com.br/arquivos/ids/20845209/2759755.jpg?v=638790602123500000,2,159.00,159.00,2759753,2759755,13,M,Negro,Hombre
2845572,2845574,Short Puma Bmw Mms Sweat 630618 01 Negro M,Moda,Hombre,Shorts y Bermudas,844,PUMA,https://www.oechsle.pe/short-puma-bmw-mms-sweat-630618-01-2845572/p,https://oechsle.vteximg.com.br/arquivos/ids/20845321/2845574.jpg?v=638790682299300000,2,229.00,229.00,2845572,2845574,10,M,Negro,Hombre
2787083,2787085,Pantalon Side Pocket TERRAIN 26 Azul M,Moda,Hombre,Pantalones Hombre,259,TERRAIN,https://www.oechsle.pe/pantalon-side-pocket-TERRAIN-2787083/p,https://oechsle.vteximg.com.br/arquivos/ids/21363071/2787085.jpg?v=638856905485930000,25,99.95,99.95,2787083,2787085,9,M,Azul Marino,Hombre
2787083,2787089,Pantalon Side Pocket TERRAIN 6 Beige M,Moda,Hombre,Pantalones Hombre,259,TERRAIN,https://www.oechsle.pe/pantalon-side-pocket-TERRAIN-2787083/p,https://oechsle.vteximg.com.br/arquivos/ids/21363075/2787089.jpg?v=638856905506530000,33,99.95,99.95,2787083,2787089,9,M,Beige,Hombre
2787083,2787093,Pantalon Side Pocket TERRAIN 26 Gris M,Moda,Hombre,Pantalones Hombre,259,TERRAIN,https://www.oechsle.pe/pantalon-side-pocket-TERRAIN-2787083/p,https://oechsle.vteximg.com.br/arquivos/ids/21363079/2787093.jpg?v=638856905523730000,32,99.95,99.95,2787083,2787093,9,M,Gris,Hombre
2787083,2787097,Pantalon Side Pocket TERRAIN 6 Negro M,Moda,Hombre,Pantalones Hombre,259,TERRAIN,https://www.oechsle.pe/pantalon-side-pocket-TERRAIN-2787083/p,https://oechsle.vteximg.com.br/arquivos/ids/21363083/2787097.jpg?v=638856905541130000,30,99.95,99.95,2787083,2787097,9,M,Negro,Hombre
2786372,2786374,Pantalón Cargo Hombre TERRAIN Azul Talla M,Moda,Hombre,Pantalones Hombre,259,TERRAIN,https://www.oechsle.pe/pantalon-cargo-hombre-TERRAIN-2786372/p,https://oechsle.vteximg.com.br/arquivos/ids/21181444/2786374.jpg?v=638835248320100000,26,99.95,99.95,2786372,2786374,9,M,Azul,Hombre
2786372,2786378,Pantalón Cargo Hombre TERRAIN Beige Talla M,Moda,Hombre,Pantalones Hombre,259,TERRAIN,https://www.oechsle.pe/pantalon-cargo-hombre-TERRAIN-2786372/p,https://oechsle.vteximg.com.br/arquivos/ids/21181448/2786378.jpg?v=638835248338000000,22,99.95,99.95,2786372,2786378,9,M,Beige,Hombre
2786372,2786382,Pantalón Cargo Hombre TERRAIN Negro Talla M,Moda,Hombre,Pantalones Hombre,259,TERRAIN,https://www.oechsle.pe/pantalon-cargo-hombre-TERRAIN-2786372/p,https://oechsle.vteximg.com.br/arquivos/ids/21181452/2786382.jpg?v=638835248354330000,23,99.95,99.95,2786372,2786382,9,M,Negro,Hombre
2689791,2689793,Casaca Mujer Corta XYZ  VERDE M,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-corta-XYZ-2689791/p,https://oechsle.vteximg.com.br/arquivos/ids/20196581/2689793.jpg?v=638699718063130000,0,129.00,79.95,2689791,2689793,9,M,Verde Salvia,Mujer
2689791,2689796,Casaca Mujer Corta XYZ LILA M,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-corta-XYZ-2689791/p,https://oechsle.vteximg.com.br/arquivos/ids/20196573/2689796.jpg?v=638699718290870000,0,129.00,79.95,2689791,2689796,9,M,Lila,Mujer
2689791,2689799,Casaca Mujer Corta XYZ VAINILLA M,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-corta-XYZ-2689791/p,https://oechsle.vteximg.com.br/arquivos/ids/20196597/2689799.jpg?v=638699718412770000,0,129.00,79.95,2689791,2689799,9,M,Beige,Mujer
2765550,2765552,Casaca Mujer XYZ Sheep Beige Talla M,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-XYZ-sheep-2765550/p,https://oechsle.vteximg.com.br/arquivos/ids/20945822/2765552.jpg?v=638797516190430000,5,169.00,99.95,2765550,2765552,10,M,Beige,Mujer
2690258,2690260,Casaca Mujer Roma XYZ AZUL MARINO M,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-roma-XYZ-2690258/p,https://oechsle.vteximg.com.br/arquivos/ids/20196613/2690260.jpg?v=638699719834000000,0,169.00,79.95,2690258,2690260,9,M,Azul Oscuro,Mujer
2690258,2690263,Casaca Mujer Roma XYZ  BEIGE M,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-roma-XYZ-2690258/p,https://oechsle.vteximg.com.br/arquivos/ids/20196621/2690263.jpg?v=638699719965800000,0,169.00,79.95,2690258,2690263,9,M,Beige,Mujer
2748909,2748917,Casaca Mujer XYZ Ultra Taupe Talla M,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-XYZ-ultra-2748909/p,https://oechsle.vteximg.com.br/arquivos/ids/21137432/2748917.jpg?v=638828522215900000,10,189.00,89.95,2748909,2748917,10,M,Taupe,Mujer
2748909,2748911,Casaca Mujer XYZ Ultra Azul Talla M,Moda,Mujer Venta Final,Casacas Mujer,3965,XYZ,https://www.oechsle.pe/casaca-mujer-XYZ-ultra-2748909/p,https://oechsle.vteximg.com.br/arquivos/ids/21137416/2748911.jpg?v=638828522040870000,15,189.00,89.95,2748909,2748911,10,M,Azul,Mujer
